tourney_id,old_tourney_id,date_id,tourney_name,surface,draw_size,tourney_level,tourney_spectators,tourney_revenue
912,2016-W-C100-EGY-01A-2016,20161017,Sharm El Sheikh $100K,Hard,32,100,4093,802002.95
913,2016-W-C100-FRA-01A-2016,20160502,Cagnes Sur Mer $100K,Clay,32,100,3909,637113.54
914,2016-W-C100-FRA-02A-2016,20160530,Marseille $100K,Clay,32,100,3256,574159.73
915,2016-W-C100-FRA-03A-2016,20160704,Contrexeville $100K,Clay,32,100,2537,472025.63
916,2016-W-C100-FRA-04A-2016,20160912,Biarritz $100K,Clay,32,100,3277,640088.84
917,2016-W-C100-FRA-05A-2016,20161024,Poitiers $100K,Hard,32,100,2806,481625.11
918,2016-W-C100-HUN-01A-2016,20160704,Budapest $100K,Clay,32,100,2332,347861.78
919,2016-W-C100-JPN-01A-2016,20161107,Tokyo $100K,Hard,32,100,3228,635740.59
920,2016-W-C100-RUS-01A-2016,20160919,Saint Petersburg $100K,Hard,32,100,2157,405311.18
921,2016-W-C100-SVK-01A-2016,20160509,Trnava $100K,Clay,32,100,1705,301760.85
922,2016-W-C100-UAE-01A-2016,20161212,Dubai $100K,Hard,32,100,2515,551251.77
923,2016-W-C100-USA-01A-2016,20160201,Midland MI $100K,Hard,32,100,2664,529982.96
924,2016-W-C10-ARG-02A-2016,20160425,Villa del Dique $10K,Clay,32,10,3592,753764.19
925,2016-W-C10-ARG-03A-2016,20160502,Villa Maria $10K,Clay,32,10,3443,825232.73
926,2016-W-C10-ARG-08A-2016,20160606,Buenos Aires $10K,Clay,32,10,3368,627532.65
927,2016-W-C10-AUT-01A-2016,20160718,Bad Waltersdorf $10K,Clay,32,10,1303,239390.33
928,2016-W-C10-AUT-02A-2016,20160801,Vienna $10K,Clay,32,10,3078,695936.71
929,2016-W-C10-AUT-03A-2016,20160815,Graz $10K,Clay,32,10,3315,748155.54
930,2016-W-C10-AUT-04A-2016,20160822,Poertschach $10K,Clay,32,10,2894,577079.75
931,2016-W-C10-AUT-05A-2016,20160829,St Poelten $10K,Clay,32,10,2573,446376.83
932,2016-W-C10-AZE-02A-2016,20160530,Baku $10K,Hard,32,10,2624,321620.24
933,2016-W-C10-AZE-03A-2016,20160606,Baku $10K,Hard,31,10,3143,606631.23
934,2016-W-C10-BEL-01A-2016,20160620,Nieuwpoort $10K,Clay,32,10,2406,402100.02
935,2016-W-C10-BEL-02A-2016,20160704,Brussels $10K,Clay,32,10,3511,712183.95
936,2016-W-C10-BEL-03A-2016,20160711,Knokke $10K,Clay,32,10,3035,696974.03
937,2016-W-C10-BEL-04A-2016,20160725,Maaseik $10K,Clay,32,10,4054,706338.37
938,2016-W-C10-BEL-05A-2016,20160801,Rebecq $10K,Clay,32,10,3056,615214.88
939,2016-W-C10-BEL-06A-2016,20160822,Wanfercee Baulet $10K,Clay,32,10,3060,719698.0
940,2016-W-C10-BEL-07A-2016,20160905,Engis $10K,Clay,32,10,2969,727961.69
941,2016-W-C10-BOL-02A-2016,20161205,La Paz $10K,Clay,32,10,2143,446183.73
942,2016-W-C10-BOL-03A-2016,20161212,Santa Cruz $10K,Clay,32,10,4084,1006645.08
943,2016-W-C10-BRA-01A-2016,20160321,Sao Jose Do Rio Preto $10K,Clay,32,10,3340,653258.26
944,2016-W-C10-BRA-02A-2016,20160328,Sao Jose Dos Campos $10K,Clay,32,10,3081,586513.65
945,2016-W-C10-BRA-03A-2016,20160404,Sao Jose Do Rio Preto $10K,Clay,32,10,3559,750402.23
946,2016-W-C10-BRA-04A-2016,20160411,Lins $10K,Clay,32,10,2895,688391.17
947,2016-W-C10-BRA-05A-2016,20160418,Bauru $10K,Clay,32,10,3053,617547.4
948,2016-W-C10-BRN-01A-2016,20160328,Manama $10K,Hard,32,10,2201,447934.21
949,2016-W-C10-BUL-01A-2016,20160926,Sozopol $10K,Hard,32,10,2913,527441.45
950,2016-W-C10-BUL-02A-2016,20161003,Sozopol $10K,Hard,32,10,3351,764846.41
951,2016-W-C10-CAN-01A-2016,20160613,Victoria BC $10K,Hard,32,10,2988,530553.65
952,2016-W-C10-CHI-01A-2016,20161121,Santiago $10K,Clay,32,10,4890,889371.59
953,2016-W-C10-CHN-01A-2016,20160229,Nanjing $10K,Hard,32,10,3325,745852.05
954,2016-W-C10-CHN-02A-2016,20160307,Nanjing $10K,Hard,32,10,2610,564967.96
955,2016-W-C10-CHN-03A-2016,20160314,Nanjing $10K,Hard,32,10,2136,419659.72
956,2016-W-C10-CHN-04A-2016,20160606,Anning $10K,Clay,32,10,2665,551327.93
957,2016-W-C10-CHN-05A-2016,20160613,Anning $10K,Clay,32,10,2665,503611.44
958,2016-W-C10-CHN-06A-2016,20160620,Anning $10K,Clay,32,10,4084,851831.4
959,2016-W-C10-COL-01A-2016,20160815,Medellin $10K,Clay,32,10,3908,695295.94
960,2016-W-C10-COL-02A-2016,20160822,Cali $10K,Clay,32,10,3561,625309.21
961,2016-W-C10-COL-03A-2016,20161024,Pereira $10K,Clay,32,10,3366,501392.34
962,2016-W-C10-COL-04A-2016,20161031,Cucuta $10K,Clay,32,10,3377,636171.86
963,2016-W-C10-CRO-01A-2016,20160425,Tucepi $10K,Clay,32,10,2374,483264.89
964,2016-W-C10-CRO-02A-2016,20160502,Bol $10K,Clay,32,10,2296,499231.35
965,2016-W-C10-CRO-03A-2016,20160509,Bol $10K,Clay,32,10,4473,623661.57
966,2016-W-C10-CRO-04A-2016,20160516,Bol $10K,Clay,32,10,3276,482841.31
967,2016-W-C10-CRO-05A-2016,20160822,Cakovec $10K,Clay,32,10,2017,411082.94
968,2016-W-C10-CRO-06A-2016,20160801,Vinkovci $10K,Clay,32,10,3289,695890.63
969,2016-W-C10-CRO-06B-2016,20161010,Bol $10K,Clay,32,10,3268,609391.17
970,2016-W-C10-CRO-07A-2016,20161017,Bol $10K,Clay,32,10,3301,593734.12
971,2016-W-C10-CRO-08A-2016,20161003,Bol $10K,Clay,32,10,3944,643429.49
972,2016-W-C10-CZE-01A-2016,20160613,Prerov $10K,Clay,32,10,3116,572205.81
973,2016-W-C10-CZE-02A-2016,20160829,Prague $10K,Clay,32,10,3588,654320.92
974,2016-W-C10-CZE-03A-2016,20160905,Prague $10K,Clay,32,10,2083,370379.57
975,2016-W-C10-CZE-04A-2016,20160912,Ricany $10K,Clay,32,10,4263,558052.12
976,2016-W-C10-CZE-05A-2016,20160919,Brno $10K,Clay,32,10,3531,863554.89
977,2016-W-C10-DJI-01A-2016,20161205,Djibouti $10K,Hard,20,10,1626,379546.8
978,2016-W-C10-DJI-02A-2016,20161212,Djibouti $10K,Hard,20,10,1644,319634.89
979,2016-W-C10-EGY-01A-2016,20160111,Cairo $10K,Clay,32,10,2501,473911.31
980,2016-W-C10-EGY-02A-2016,20160118,Cairo $10K,Clay,32,10,1817,417325.2
981,2016-W-C10-EGY-03A-2016,20160125,Cairo $10K,Clay,30,10,2819,567362.6
982,2016-W-C10-EGY-04A-2016,20160201,Sharm El Sheikh $10K,Hard,30,10,3722,819853.34
983,2016-W-C10-EGY-05A-2016,20160208,Sharm El Sheikh $10K,Hard,32,10,2274,455267.34
984,2016-W-C10-EGY-06A-2016,20160215,Sharm El Sheikh $10K,Hard,32,10,3103,630041.64
985,2016-W-C10-EGY-07A-2016,20160222,Sharm El Sheikh $10K,Hard,32,10,3718,484536.32
986,2016-W-C10-EGY-08A-2016,20160229,Sharm El Sheikh $10K,Hard,32,10,2749,628274.67
987,2016-W-C10-EGY-09A-2016,20160307,Sharm El Sheikh $10K,Hard,32,10,2111,319349.63
988,2016-W-C10-EGY-10A-2016,20160314,Sharm El Sheikh $10K,Hard,32,10,2877,603688.99
989,2016-W-C10-EGY-11A-2016,20160321,Sharm El Sheikh $10K,Hard,32,10,2675,588992.77
990,2016-W-C10-EGY-12A-2016,20160328,Sharm El Sheikh $10K,Hard,32,10,2484,426306.26
991,2016-W-C10-EGY-13A-2016,20160404,Sharm El Sheikh $10K,Hard,32,10,3483,683977.84
992,2016-W-C10-EGY-14A-2016,20160411,Sharm El Sheikh $10K,Hard,32,10,2441,452967.29
993,2016-W-C10-EGY-15A-2016,20160418,Sharm El Sheikh $10K,Hard,32,10,3288,632348.27
994,2016-W-C10-EGY-16A-2016,20160425,Sharm El Sheikh $10K,Hard,32,10,3070,700119.55
995,2016-W-C10-EGY-17A-2016,20160502,Sharm El Sheikh $10K,Hard,32,10,2506,485555.87
996,2016-W-C10-EGY-18A-2016,20160509,Sharm El Sheikh $10K,Hard,32,10,3821,733292.91
997,2016-W-C10-EGY-19A-2016,20160516,Sharm El Sheikh $10K,Hard,28,10,3530,907431.85
998,2016-W-C10-EGY-21A-2016,20160530,Sharm El Sheikh $10K,Hard,23,10,2853,513142.07
999,2016-W-C10-EGY-22A-2016,20160606,Sharm El Sheikh $10K,Hard,25,10,1355,259653.03
1000,2016-W-C10-EGY-23A-2016,20160613,Sharm El Sheikh $10K,Hard,27,10,2964,539783.64
1001,2016-W-C10-EGY-24A-2016,20160620,Sharm El Sheikh $10K,Hard,31,10,2426,571143.25
1002,2016-W-C10-EGY-25A-2016,20160627,Sharm El Sheikh $10K,Hard,32,10,3650,812546.35
1003,2016-W-C10-EGY-26A-2016,20160704,Sharm El Sheikh $10K,Hard,32,10,3508,691288.39
1004,2016-W-C10-EGY-27A-2016,20160711,Sharm El Sheikh $10K,Hard,32,10,2591,410634.86
1005,2016-W-C10-EGY-28A-2016,20160718,Sharm El Sheikh $10K,Hard,32,10,3407,491255.67
1006,2016-W-C10-EGY-29A-2016,20160725,Sharm El Sheikh $10K,Hard,32,10,4068,573914.8
1007,2016-W-C10-EGY-30A-2016,20160801,Sharm El Sheikh $10K,Hard,32,10,3317,758857.56
1008,2016-W-C10-EGY-31A-2016,20160808,Sharm El Sheikh $10K,Hard,32,10,3033,573193.63
1009,2016-W-C10-EGY-32A-2016,20160815,Sharm El Sheikh $10K,Hard,32,10,3057,701918.85
1010,2016-W-C10-EGY-33A-2016,20160822,Sharm El Sheikh $10K,Hard,32,10,3244,684116.31
1011,2016-W-C10-EGY-34A-2016,20160829,Sharm El Sheikh $10K,Hard,32,10,3514,750728.15
1012,2016-W-C10-EGY-35A-2016,20160905,Sharm El Sheikh $10K,Hard,32,10,4066,827348.68
1013,2016-W-C10-EGY-36A-2016,20160912,Sharm El Sheikh $10K,Hard,32,10,2603,537023.35
1014,2016-W-C10-EGY-37A-2016,20160919,Sharm El Sheikh $10K,Hard,32,10,2752,590185.21
1015,2016-W-C10-EGY-38A-2016,20160926,Sharm El Sheikh $10K,Hard,32,10,2694,431658.13
1016,2016-W-C10-EGY-39A-2016,20161003,Sharm El Sheikh $10K,Hard,30,10,2495,494385.97
1017,2016-W-C10-EGY-40A-2016,20161010,Sharm El Sheikh $10K,Hard,32,10,3319,879131.67
1018,2016-W-C10-EGY-41A-2016,20161024,Sharm El Sheikh $10K,Hard,30,10,3271,562405.42
1019,2016-W-C10-EGY-42A-2016,20161031,Sharm El Sheikh $10K,Hard,32,10,1826,287351.49
1020,2016-W-C10-EGY-43A-2016,20161107,Sharm El Sheikh $10K,Hard,32,10,3133,521492.06
1021,2016-W-C10-EGY-44A-2016,20161114,Sharm El Sheikh $10K,Hard,32,10,2360,388631.87
1022,2016-W-C10-EGY-45A-2016,20161121,Sharm El Sheikh $10K,Hard,30,10,2318,472231.31
1023,2016-W-C10-EGY-46A-2016,20161128,Cairo $10K,Clay,30,10,3530,864031.05
1024,2016-W-C10-EGY-47A-2016,20161205,Cairo $10K,Clay,32,10,3186,459969.85
1025,2016-W-C10-EGY-48A-2016,20161212,Cairo $10K,Clay,28,10,4442,852645.03
1026,2016-W-C10-ESP-01A-2016,20160215,Palmanova $10K,Clay,32,10,2547,564470.61
1027,2016-W-C10-ESP-02A-2016,20160222,Palmanova $10K,Clay,32,10,1816,398234.45
1028,2016-W-C10-ESP-03A-2016,20160229,Tarragona $10K,Clay,32,10,3297,556997.83
1029,2016-W-C10-ESP-04A-2016,20160523,La Bisbal $10K,Clay,32,10,3441,853509.31
1030,2016-W-C10-ESP-05A-2016,20160530,Madrid $10K,Clay,32,10,3241,581085.5
1031,2016-W-C10-ESP-06A-2016,20160509,Monzon $10K,Hard,32,10,4241,1075239.86
1032,2016-W-C10-ESP-07A-2016,20160606,Madrid $10K,Clay,32,10,2676,454457.45
1033,2016-W-C10-ESP-08A-2016,20160704,Getxo $10K,Clay,32,10,3034,694053.85
1034,2016-W-C10-ESP-09A-2016,20160725,El Espinar Segovia $10K,Hard,32,10,3296,664119.15
1035,2016-W-C10-ESP-10A-2016,20160718,Don Benito Badajoz $10K,Carpet,32,10,3392,644934.15
1036,2016-W-C10-ESP-11A-2016,20160801,Valladolid $10K,Hard,32,10,3537,884900.71
1037,2016-W-C10-ESP-12A-2016,20160808,Las Palmas de Gran Canaria $10K,Clay,32,10,4812,1074140.32
1038,2016-W-C10-ESP-13A-2016,20160815,Las Palmas de Gran Canaria $10K,Clay,32,10,3001,753530.43
1039,2016-W-C10-ESP-14A-2016,20160919,Madrid $10K,Hard,32,10,3507,816057.33
1040,2016-W-C10-ESP-15A-2016,20160926,Melilla $10K,Clay,32,10,2374,501327.27
1041,2016-W-C10-ESP-16A-2016,20160912,Madrid $10K,Hard,32,10,2454,480872.8
1042,2016-W-C10-ESP-16B-2016,20161003,Telde $10K,Clay,32,10,3265,665241.71
1043,2016-W-C10-ESP-17A-2016,20161107,Vinaros $10K,Clay,32,10,3214,693299.75
1044,2016-W-C10-ESP-18A-2016,20161114,Benicarlo $10K,Clay,32,10,2464,555726.9
1045,2016-W-C10-ESP-19A-2016,20161128,Castellon $10K,Clay,32,10,3501,699846.45
1046,2016-W-C10-ESP-20A-2016,20161205,Nules $10K,Clay,32,10,3447,635255.02
1047,2016-W-C10-EST-01A-2016,20160725,Parnu $10K,Clay,32,10,2486,449924.45
1048,2016-W-C10-FIN-01A-2016,20160718,Tampere $10K,Clay,32,10,3429,767257.24
1049,2016-W-C10-FIN-02A-2016,20160725,Savitaipale $10K,Clay,32,10,3756,584086.41
1050,2016-W-C10-FIN-03A-2016,20161114,Helsinki $10K,Hard,32,10,3909,881723.71
1051,2016-W-C10-FRA-02A-2016,20160118,Petit Bourg Guadeloupe $10K,Hard,32,10,3395,684089.38
1052,2016-W-C10-FRA-03A-2016,20160125,Saint Martin Guadeloupe $10K,Hard,32,10,3824,817342.98
1053,2016-W-C10-FRA-04A-2016,20160229,Macon $10K,Hard,32,10,4207,922920.04
1054,2016-W-C10-FRA-05A-2016,20160307,Amiens $10K,Clay,32,10,3725,547581.3
1055,2016-W-C10-FRA-06A-2016,20160314,Gonesse $10K,Clay,32,10,3442,648578.9
1056,2016-W-C10-FRA-07A-2016,20160321,Le Havre $10K,Clay,32,10,2979,596278.9
1057,2016-W-C10-FRA-08A-2016,20160411,Dijon $10K,Hard,32,10,3899,677087.67
1058,2016-W-C10-FRA-09A-2016,20160606,La Reunion $10K,Hard,26,10,1983,386522.26
1059,2016-W-C10-FRA-10A-2016,20160718,Saint Gervais $10K,Clay,32,10,4422,754486.33
1060,2016-W-C10-GBR-01A-2016,20160201,Glasgow $10K,Hard,32,10,2251,416902.2
1061,2016-W-C10-GBR-02A-2016,20160208,Sunderland $10K,Hard,32,10,3212,733801.82
1062,2016-W-C10-GBR-03A-2016,20160215,Wirral $10K,Hard,32,10,3397,679145.11
1063,2016-W-C10-GBR-04A-2016,20160919,Nottingham $10K,Hard,32,10,3487,683604.63
1064,2016-W-C10-GBR-04B-2016,20160926,Roehampton $10K,Hard,32,10,3765,774589.43
1065,2016-W-C10-GBR-05A-2016,20161024,Loughborough $10K,Hard,32,10,4622,927199.12
1066,2016-W-C10-GBR-06A-2016,20161031,Sheffield $10K,Hard,32,10,4123,637965.56
1067,2016-W-C10-GBR-07A-2016,20161107,Shrewsbury $10K,Hard,32,10,3388,881432.14
1068,2016-W-C10-GEO-03A-2016,20160829,Batumi $10K,Clay,32,10,4337,794712.91
1069,2016-W-C10-GER-01A-2016,20160111,Stuttgart Stammheim $10K,Hard,32,10,2707,339010.56
1070,2016-W-C10-GER-02A-2016,20160620,Kaltenkirchen $10K,Clay,32,10,3729,533096.38
1071,2016-W-C10-GER-03A-2016,20160822,Nuernberg $10K,Clay,32,10,4803,1056868.04
1072,2016-W-C10-GER-04A-2016,20161017,Ismaning $10K,Carpet,32,10,3191,679564.52
1073,2016-W-C10-GRE-01A-2016,20160321,Heraklion $10K,Hard,32,10,2469,488459.5
1074,2016-W-C10-GRE-02A-2016,20160328,Heraklion $10K,Hard,32,10,3259,715578.76
1075,2016-W-C10-GRE-03A-2016,20160404,Heraklion $10K,Hard,32,10,2879,633929.15
1076,2016-W-C10-GRE-04A-2016,20160411,Heraklion $10K,Hard,32,10,3054,480504.86
1077,2016-W-C10-GRE-05A-2016,20160418,Heraklion $10K,Hard,32,10,4139,683452.08
1078,2016-W-C10-GRE-06A-2016,20160425,Heraklion $10K,Hard,32,10,3212,664993.72
1079,2016-W-C10-GRE-11A-2016,20161024,Heraklion $10K,Hard,32,10,3578,604850.44
1080,2016-W-C10-GRE-12A-2016,20161031,Heraklion $10K,Hard,32,10,2270,476207.73
1081,2016-W-C10-GRE-13A-2016,20161107,Heraklion $10K,Hard,32,10,3033,688693.92
1082,2016-W-C10-GRE-14A-2016,20161114,Heraklion $10K,Hard,32,10,2778,616429.16
1083,2016-W-C10-GRE-15A-2016,20161121,Heraklion $10K,Hard,32,10,2369,474332.47
1084,2016-W-C10-HKG-01A-2016,20160711,Hong Kong $10K,Hard,32,10,2052,416913.58
1085,2016-W-C10-HKG-02A-2016,20160718,Hong Kong $10K,Hard,32,10,2484,524672.21
1086,2016-W-C10-HUN-01A-2016,20160425,Gyor $10K,Clay,32,10,2507,464280.97
1087,2016-W-C10-HUN-02A-2016,20160502,Gyor $10K,Clay,32,10,3612,705314.69
1088,2016-W-C10-INA-01A-2016,20161003,Tarakan $10K,Hard,25,10,1813,347418.89
1089,2016-W-C10-INA-02A-2016,20161010,Jakarta $10K,Hard,32,10,3162,473979.59
1090,2016-W-C10-IND-01A-2016,20161024,Pune $10K,Hard,32,10,4444,759730.64
1091,2016-W-C10-IND-02A-2016,20161205,Solapur $10K,Hard,32,10,2490,513876.87
1092,2016-W-C10-ISR-01A-2016,20160516,Tel Aviv Ramat Gan $10K,Hard,32,10,2439,570528.08
1093,2016-W-C10-ISR-02A-2016,20160523,Tel Aviv Ramat Gan $10K,Hard,32,10,2510,461027.0
1094,2016-W-C10-ISR-03A-2016,20160530,Kiryat Shmona $10K,Hard,32,10,2483,558147.6
1095,2016-W-C10-ISR-04A-2016,20160606,Akko $10K,Hard,32,10,4201,692408.88
1096,2016-W-C10-ISR-05A-2016,20160912,Ashkelon $10K,Hard,32,10,2872,611373.3
1097,2016-W-C10-ISR-06A-2016,20160926,Tiberias $10K,Hard,32,10,2501,467230.36
1098,2016-W-C10-ISR-06B-2016,20160919,Kiryat Gat $10K,Hard,32,10,3317,637582.04
1099,2016-W-C10-ISR-07A-2016,20161003,Ramat Hasharon $10K,Hard,32,10,3682,712488.85
1100,2016-W-C10-ISR-08A-2016,20161128,Tel Aviv Ramat Gan $10K,Hard,32,10,3580,798747.84
1101,2016-W-C10-ISR-09A-2016,20161205,Tel Aviv Ramat Gan $10K,Hard,32,10,2995,617768.82
1102,2016-W-C10-ITA-02A-2016,20160411,Santa Margherita Di Pula $10K,Clay,32,10,2012,375861.73
1103,2016-W-C10-ITA-03A-2016,20160418,Santa Margherita Di Pula $10K,Clay,32,10,2878,505112.18
1104,2016-W-C10-ITA-04A-2016,20160425,Santa Margherita Di Pula $10K,Clay,32,10,3414,554905.77
1105,2016-W-C10-ITA-05A-2016,20160502,Santa Margherita Di Pula $10K,Clay,30,10,2638,531165.94
1106,2016-W-C10-ITA-06A-2016,20160509,Santa Margherita Di Pula $10K,Clay,32,10,3760,952464.7
1107,2016-W-C10-ITA-06B-2016,20161017,Santa Margherita Di Pula $10K,Clay,32,10,2671,480644.78
1108,2016-W-C10-ITA-07A-2016,20160613,Sassuolo $10K,Clay,32,10,2824,568543.15
1109,2016-W-C10-ITA-07B-2016,20161024,Santa Margherita Di Pula $10K,Clay,32,10,2643,646954.99
1110,2016-W-C10-ITA-08A-2016,20160718,Schio $10K,Clay,32,10,2659,393361.98
1111,2016-W-C10-ITA-10A-2016,20160801,Tarvisio $10K,Clay,32,10,3085,626342.21
1112,2016-W-C10-ITA-11A-2016,20160808,Aprilia $10K,Clay,32,10,3363,540021.22
1113,2016-W-C10-ITA-12A-2016,20160815,Sezze $10K,Clay,32,10,2749,473311.56
1114,2016-W-C10-ITA-13A-2016,20160829,Trieste $10K,Clay,32,10,2823,602317.05
1115,2016-W-C10-ITA-15A-2016,20160919,Santa Margherita Di Pula $10K,Clay,32,10,2492,429885.84
1116,2016-W-C10-ITA-16A-2016,20160926,Santa Margherita Di Pula $10K,Clay,32,10,2309,578362.49
1117,2016-W-C10-ITA-17A-2016,20161031,Santa Margherita Di Pula $10K,Clay,32,10,2084,358361.69
1118,2016-W-C10-ITA-18A-2016,20161128,Cordenons $10K,Carpet,32,10,2682,524087.04
1119,2016-W-C10-ITA-19A-2016,20161205,Ortisei $10K,Hard,32,10,3139,572633.18
1120,2016-W-C10-ITA-20A-2016,20161107,Solarino $10K,Carpet,32,10,2980,564423.07
1121,2016-W-C10-ITA-21A-2016,20161114,Solarino $10K,Carpet,32,10,3458,691310.57
1122,2016-W-C10-ITA-22A-2016,20161121,Solarino $10K,Carpet,32,10,2931,608800.7
1123,2016-W-C10-JPN-02A-2016,20160321,Nishi Tama $10K,Hard,32,10,2912,600541.12
1124,2016-W-C10-JPN-04A-2016,20160905,Kyoto $10K,Hard,32,10,3080,560302.89
1125,2016-W-C10-KAZ-01A-2016,20160118,Astana $10K,Hard,32,10,3026,569198.14
1126,2016-W-C10-KAZ-02A-2016,20160418,Shymkent $10K,Clay,32,10,3581,847182.56
1127,2016-W-C10-KAZ-03A-2016,20160425,Shymkent $10K,Clay,32,10,3930,968877.06
1128,2016-W-C10-KAZ-04A-2016,20160718,Astana $10K,Hard,32,10,3898,700254.26
1129,2016-W-C10-KAZ-04B-2016,20160919,Shymkent $10K,Clay,32,10,3550,664716.57
1130,2016-W-C10-KAZ-05A-2016,20160926,Shymkent $10K,Clay,32,10,2976,563273.56
1131,2016-W-C10-KAZ-06A-2016,20161003,Shymkent $10K,Clay,32,10,4110,675997.73
1132,2016-W-C10-KOR-02A-2016,20160620,Sangju $10K,Hard,32,10,3358,732797.81
1133,2016-W-C10-KOR-03A-2016,20160627,Gimcheon $10K,Hard,32,10,2903,603234.93
1134,2016-W-C10-KOR-04A-2016,20160704,Gimcheon $10K,Hard,32,10,3427,648897.49
1135,2016-W-C10-KOR-05A-2016,20160711,Gimcheon $10K,Hard,32,10,1969,394358.81
1136,2016-W-C10-KOR-06A-2016,20160829,Yeongwol $10K,Hard,32,10,3515,810152.0
1137,2016-W-C10-KOR-07A-2016,20160905,Yeongwol $10K,Hard,32,10,3768,622610.98
1138,2016-W-C10-LUX-01A-2016,20160912,Petange $10K,Hard,32,10,4152,804414.81
1139,2016-W-C10-MAR-01A-2016,20161031,Casablanca $10K,Clay,32,10,3018,606488.96
1140,2016-W-C10-MAR-02A-2016,20161107,Casablanca $10K,Clay,32,10,3478,573117.72
1141,2016-W-C10-MAR-03A-2016,20161114,Rabat $10K,Clay,32,10,2670,580148.81
1142,2016-W-C10-MAR-04A-2016,20161212,Casablanca $10K,Clay,32,10,2365,417434.53
1143,2016-W-C10-MAR-05A-2016,20161219,Casablanca $10K,Clay,32,10,2946,456240.11
1144,2016-W-C10-MDA-01A-2016,20160926,Chisinau $10K,Clay,32,10,4185,802118.12
1145,2016-W-C10-MDA-02A-2016,20161003,Chisinau $10K,Clay,32,10,3388,682276.36
1146,2016-W-C10-MEX-06A-2016,20160328,Leon $10K,Hard,32,10,3128,707547.15
1147,2016-W-C10-MEX-07A-2016,20161003,Mexico City $10K,Hard,32,10,4099,1057973.21
1148,2016-W-C10-MRI-01A-2016,20160613,Grand Baie La Croisette $10K,Hard,30,10,2436,499950.69
1149,2016-W-C10-MRI-02A-2016,20160620,Grand Baie La Croisette $10K,Hard,29,10,3445,710003.74
1150,2016-W-C10-NED-01A-2016,20160613,Alkmaar $10K,Clay,32,10,3533,730314.7
1151,2016-W-C10-NED-02A-2016,20160620,Breda $10K,Clay,32,10,2113,498162.7
1152,2016-W-C10-NED-03A-2016,20160704,Amstelveen $10K,Clay,32,10,2946,619386.77
1153,2016-W-C10-NED-04A-2016,20160815,Oldenzaal $10K,Clay,32,10,3324,658006.4
1154,2016-W-C10-NED-05A-2016,20160822,Rotterdam $10K,Clay,32,10,3663,484009.19
1155,2016-W-C10-NED-06A-2016,20160829,Schoonhoven $10K,Clay,32,10,2810,587954.93
1156,2016-W-C10-NED-07A-2016,20160905,Alphen A D Rijn $10K,Clay,32,10,1655,314721.53
1157,2016-W-C10-NOR-02A-2016,20161031,Oslo $10K,Hard,32,10,3225,591859.8
1158,2016-W-C10-POL-01A-2016,20160523,Warsaw $10K,Clay,32,10,3256,531890.51
1159,2016-W-C10-POL-02A-2016,20160530,Szczawno Zdroj $10K,Clay,32,10,3966,909023.87
1160,2016-W-C10-POL-03A-2016,20160606,Puszczykowo $10K,Hard,32,10,3268,640697.5
1161,2016-W-C10-POR-01A-2016,20160613,Oeiras $10K,Clay,32,10,3255,798433.86
1162,2016-W-C10-POR-02A-2016,20160620,Cantanhede $10K,Carpet,32,10,4616,967016.33
1163,2016-W-C10-POR-03A-2016,20160627,Amarante $10K,Hard,32,10,2041,453979.38
1164,2016-W-C10-POR-04A-2016,20160704,Lisbon $10K,Hard,32,10,2927,569923.56
1165,2016-W-C10-POR-05A-2016,20160905,Ponta Delgada Azores $10K,Hard,32,10,2610,389487.64
1166,2016-W-C10-POR-06A-2016,20160912,Ponta Delgada Azores $10K,Hard,32,10,3678,760674.62
1167,2016-W-C10-POR-09A-2016,20161003,Porto $10K,Clay,32,10,3505,688527.45
1168,2016-W-C10-ROU-01A-2016,20160516,Galati $10K,Clay,32,10,2595,554805.92
1169,2016-W-C10-ROU-02A-2016,20160523,Galati $10K,Clay,32,10,3046,543734.7
1170,2016-W-C10-ROU-03A-2016,20160530,Galati $10K,Clay,32,10,3729,724087.23
1171,2016-W-C10-ROU-04A-2016,20160627,Focsani $10K,Clay,32,10,2548,570132.06
1172,2016-W-C10-ROU-05A-2016,20160704,Iasi $10K,Clay,32,10,2155,331070.7
1173,2016-W-C10-ROU-06A-2016,20160718,Targu Jiu $10K,Clay,32,10,3124,577964.52
1174,2016-W-C10-ROU-07A-2016,20160725,Targu Jiu $10K,Clay,32,10,3000,510809.0
1175,2016-W-C10-ROU-08A-2016,20160801,Targu Jiu $10K,Clay,32,10,3704,719628.74
1176,2016-W-C10-ROU-09A-2016,20160808,Arad $10K,Clay,32,10,3676,576760.9
1177,2016-W-C10-ROU-10A-2016,20160815,Galati $10K,Clay,32,10,3518,715434.79
1178,2016-W-C10-ROU-11A-2016,20160822,Bucharest $10K,Clay,32,10,3536,645065.12
1179,2016-W-C10-RSA-01A-2016,20161031,Stellenbosch $10K,Hard,32,10,3594,562755.64
1180,2016-W-C10-RSA-02A-2016,20161107,Stellenbosch $10K,Hard,32,10,4175,900092.17
1181,2016-W-C10-RSA-03A-2016,20161114,Stellenbosch $10K,Hard,32,10,2849,567678.8
1182,2016-W-C10-RUS-01A-2016,20160502,Khimki $10K,Hard,32,10,3531,674659.78
1183,2016-W-C10-RUS-02A-2016,20160627,Kazan $10K,Clay,32,10,3430,526028.32
1184,2016-W-C10-RUS-03A-2016,20160808,Moscow $10K,Clay,32,10,4352,925180.14
